City,Country,Latitude,Longitude,Time,Day/Night,Temperature,Feels Like,Humidity,Pressure,Condition,Cloud Cover,Visibility_km,Wind Speed Km/H,Wind Degree,Wind Direction,Precipitation_mm,Will_it_rain,UV Index
Tirur,India,10.9,75.9167,2026-04-05 13:38,Day,31.8,36.2,58,1009.0,Sunny,7,10.0,19.1,293,WNW,0.0,0,11.3
Tirur,India,10.9,75.9167,2026-04-05 15:11,Day,31.3,35.4,58,1008.0,Sunny,5,10.0,19.8,294,WNW,0.0,0,5.0
Tirur,India,10.9,75.9167,2026-04-05 16:08,Day,30.6,34.6,62,1008.0,Sunny,5,10.0,20.2,292,WNW,0.0,0,2.1
Tirur,India,10.9,75.9167,2026-04-05 17:02,Day,29.8,33.6,65,1008.0,Sunny,6,10.0,18.0,296,WNW,0.0,0,0.5
Tirur,India,10.9,75.9167,2026-04-05 18:33,Day,28.8,32.2,69,1009.0,Sunny,7,10.0,16.6,298,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-05 20:07,Night,28.5,32.3,73,1011.0,Partly Cloudy,55,10.0,12.2,316,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-05 21:05,Night,28.4,32.2,74,1011.0,Patchy rain nearby,57,10.0,11.9,317,NW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-05 22:10,Night,28.3,32.2,74,1011.0,Partly Cloudy,35,10.0,13.3,309,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-05 23:05,Night,28.2,32.0,75,1011.0,Partly Cloudy,51,10.0,13.3,306,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-06 00:20,Night,27.9,31.5,77,1010.0,Thundery outbreaks in nearby,83,9.0,13.3,314,NW,0.07,1,0.0
Tirur,India,10.9,75.9167,2026-04-06 01:05,Night,27.9,31.5,77,1010.0,Thundery outbreaks in nearby,83,9.0,13.3,314,NW,0.07,1,0.0
Tirur,India,10.9,75.9167,2026-04-06 02:07,Night,27.4,30.9,78,1010.0,Thundery outbreaks in nearby,93,9.0,11.2,318,NW,0.05,1,0.0
Tirur,India,10.9,75.9167,2026-04-06 03:06,Night,27.2,30.6,79,1009.0,Patchy rain nearby,72,10.0,11.5,322,NW,0.06,1,0.0
Tirur,India,10.9,75.9167,2026-04-06 04:05,Night,27.1,30.5,80,1010.0,Patchy rain nearby,89,10.0,10.4,332,NNW,0.1,1,0.0
Tirur,India,10.9,75.9167,2026-04-06 05:06,Night,26.9,30.3,82,1010.0,Patchy rain nearby,73,10.0,9.4,338,NNW,0.05,1,0.0
Tirur,India,10.9,75.9167,2026-04-06 08:15,Day,28.8,32.7,72,1012.0,Patchy rain nearby,78,10.0,11.2,337,NNW,0.02,1,2.2
Tirur,India,10.9,75.9167,2026-04-06 10:57,Day,31.1,35.5,61,1013.0,Patchy rain nearby,77,10.0,15.1,308,NW,0.02,1,8.2
Tirur,India,10.9,75.9167,2026-04-06 13:18,Day,31.7,35.9,58,1010.0,Sunny,22,10.0,19.4,295,WNW,0.0,0,11.4
Tirur,India,10.9,75.9167,2026-04-06 14:42,Day,31.5,35.7,58,1010.0,Sunny,15,10.0,20.9,297,WNW,0.0,0,8.5
Tirur,India,10.9,75.9167,2026-04-06 16:29,Day,30.4,34.1,62,1009.0,Sunny,15,10.0,20.9,296,WNW,0.0,0,2.1
Tirur,India,10.9,75.9167,2026-04-06 17:25,Day,29.7,33.4,64,1010.0,Sunny,12,10.0,19.1,296,WNW,0.0,0,0.5
Tirur,India,10.9,75.9167,2026-04-06 18:49,Night,28.7,32.0,68,1011.0,Sunny,16,10.0,16.9,299,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-06 20:22,Night,28.0,31.0,71,1012.0,Clear,19,10.0,16.2,307,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-06 21:21,Night,27.8,30.8,72,1012.0,Partly Cloudy,28,10.0,15.8,311,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-06 22:23,Night,27.5,30.4,73,1013.0,Partly Cloudy,29,10.0,14.4,313,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-06 23:19,Night,27.3,30.1,74,1013.0,Clear,22,10.0,13.3,314,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 00:35,Night,26.6,29.1,76,1011.0,Clear,18,10.0,11.9,321,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 02:10,Night,26.2,28.5,77,1011.0,Clear,22,10.0,10.4,328,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 03:09,Night,26.0,28.3,77,1010.0,Clear,11,10.0,11.9,331,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 04:09,Night,25.7,28.0,78,1011.0,Clear,9,10.0,11.5,334,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 05:10,Night,25.4,27.6,79,1011.0,Clear,10,10.0,11.9,335,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 08:09,Day,28.2,30.8,66,1013.0,Sunny,6,10.0,14.8,324,NW,0.0,0,2.5
Tirur,India,10.9,75.9167,2026-04-07 10:41,Day,30.5,33.2,55,1013.0,Sunny,0,10.0,16.6,305,NW,0.0,0,9.2
Tirur,India,10.9,75.9167,2026-04-07 12:52,Day,31.0,34.0,55,1012.0,Sunny,3,10.0,18.7,298,WNW,0.0,0,13.1
Tirur,India,10.9,75.9167,2026-04-07 14:36,Day,30.9,33.8,55,1009.0,Sunny,0,10.0,20.9,295,WNW,0.0,0,8.9
Tirur,India,10.9,75.9167,2026-04-07 16:28,Day,29.9,32.7,58,1008.0,Sunny,0,10.0,20.2,297,WNW,0.0,0,2.2
Tirur,India,10.9,75.9167,2026-04-07 17:29,Day,29.0,31.8,63,1009.0,Sunny,2,10.0,18.7,300,WNW,0.0,0,0.5
Tirur,India,10.9,75.9167,2026-04-07 19:25,Night,27.5,30.0,70,1010.0,Clear,5,10.0,16.9,308,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 20:42,Night,27.3,29.7,70,1011.0,Clear,0,10.0,18.7,314,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-07 22:33,Night,26.9,29.2,72,1012.0,Clear,6,10.0,15.8,317,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 00:38,Night,25.4,27.4,77,1010.0,Clear,6,10.0,10.4,323,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 02:22,Night,25.1,27.0,78,1010.0,Clear,3,10.0,9.7,324,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 03:14,Night,24.7,26.7,79,1009.0,Clear,6,10.0,9.0,334,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 04:09,Night,24.4,26.4,81,1010.0,Clear,12,10.0,8.3,345,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 05:09,Night,24.1,26.1,82,1010.0,Clear,13,10.0,7.6,357,N,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 08:10,Day,27.6,29.8,67,1012.0,Sunny,7,10.0,9.4,324,NW,0.0,0,2.5
Tirur,India,10.9,75.9167,2026-04-08 10:43,Day,30.4,33.2,57,1012.0,Sunny,0,10.0,12.6,298,WNW,0.0,0,9.1
Tirur,India,10.9,75.9167,2026-04-08 12:55,Day,31.2,34.0,53,1011.0,Sunny,3,10.0,13.3,278,W,0.0,0,12.9
Tirur,India,10.9,75.9167,2026-04-08 14:35,Day,31.1,33.9,54,1009.0,Sunny,2,10.0,15.1,276,W,0.0,0,8.8
Tirur,India,10.9,75.9167,2026-04-08 16:30,Day,30.1,32.8,57,1008.0,Sunny,3,10.0,15.5,275,W,0.0,0,2.2
Tirur,India,10.9,75.9167,2026-04-08 18:54,Night,28.1,30.7,67,1010.0,Sunny,4,10.0,12.6,287,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 20:43,Night,27.3,30.3,75,1010.0,Clear,22,10.0,13.0,315,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-08 22:37,Night,27.0,30.0,78,1012.0,Partly Cloudy,36,10.0,11.2,320,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-09 00:50,Night,26.3,29.2,81,1010.0,Cloudy,69,10.0,6.8,334,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-09 02:18,Night,26.0,28.9,84,1010.0,Patchy rain nearby,68,10.0,5.4,340,NNW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-09 03:13,Night,25.9,28.8,84,1010.0,Patchy rain nearby,84,10.0,4.3,344,NNW,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-04-09 04:11,Night,26.1,29.0,83,1010.0,Patchy rain nearby,76,10.0,4.7,345,NNW,0.03,1,0.0
Tirur,India,10.9,75.9167,2026-04-09 05:10,Night,26.1,28.9,83,1011.0,Patchy rain nearby,71,10.0,4.3,10,N,0.03,1,0.0
Tirur,India,10.9,75.9167,2026-04-09 08:05,Day,28.5,32.0,71,1013.0,Patchy rain nearby,85,10.0,5.0,10,N,0.02,1,1.7
Tirur,India,10.9,75.9167,2026-04-09 10:41,Day,31.1,35.2,60,1013.0,Patchy rain nearby,79,10.0,7.9,273,W,0.01,1,7.5
Tirur,India,10.9,75.9167,2026-04-09 12:57,Day,32.5,36.5,53,1011.0,Sunny,3,10.0,14.8,270,W,0.0,0,12.3
Tirur,India,10.9,75.9167,2026-04-09 14:41,Day,32.1,36.2,55,1009.0,Sunny,6,10.0,15.5,267,W,0.0,0,8.4
Tirur,India,10.9,75.9167,2026-04-09 16:32,Day,31.0,34.9,59,1008.0,Sunny,12,10.0,16.2,276,W,0.0,0,2.0
Tirur,India,10.9,75.9167,2026-04-09 19:17,Night,28.5,32.0,71,1011.0,Clear,10,10.0,12.2,311,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-09 20:54,Night,28.2,32.5,79,1011.0,Clear,22,10.0,13.7,316,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-09 22:40,Night,27.7,31.6,80,1012.0,Clear,19,10.0,12.2,328,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-10 00:42,Night,27.2,30.6,80,1011.0,Partly Cloudy,26,10.0,12.2,331,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-10 02:24,Night,26.7,30.0,81,1010.0,Partly Cloudy,28,10.0,11.2,333,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-10 03:17,Night,26.5,29.6,82,1010.0,Partly Cloudy,28,10.0,8.6,342,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-10 04:13,Night,26.3,29.4,83,1010.0,Partly Cloudy,26,10.0,8.3,341,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-10 05:08,Night,26.2,29.2,83,1010.0,Partly Cloudy,25,10.0,8.3,343,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-10 08:16,Day,28.9,32.8,71,1013.0,Partly Cloudy,28,10.0,5.4,330,NNW,0.0,0,2.0
Tirur,India,10.9,75.9167,2026-04-10 10:57,Day,32.4,37.4,57,1012.0,Sunny,13,10.0,5.0,266,W,0.0,0,8.0
Tirur,India,10.9,75.9167,2026-04-10 13:16,Day,32.4,37.4,57,1010.0,Sunny,9,10.0,16.9,272,W,0.0,0,10.7
Tirur,India,10.9,75.9167,2026-04-10 14:43,Day,32.0,36.9,59,1009.0,Sunny,15,10.0,17.6,267,W,0.0,0,8.1
Tirur,India,10.9,75.9167,2026-04-10 16:27,Day,30.4,34.9,65,1008.0,Sunny,16,10.0,19.8,282,WNW,0.0,0,1.9
Tirur,India,10.9,75.9167,2026-04-10 17:25,Day,29.8,34.1,68,1009.0,Partly Cloudy,36,10.0,15.1,285,WNW,0.0,0,0.4
Tirur,India,10.9,75.9167,2026-04-10 18:49,Night,28.9,33.1,73,1010.0,Partly Cloudy,36,10.0,13.3,285,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-10 20:21,Night,27.5,32.0,85,1012.0,Patchy rain nearby,66,10.0,6.8,288,WNW,0.08,1,0.0
Tirur,India,10.9,75.9167,2026-04-10 21:26,Night,27.4,31.7,85,1013.0,Patchy light drizzle,51,5.0,4.3,296,WNW,0.74,1,0.0
Tirur,India,10.9,75.9167,2026-04-10 22:27,Night,27.5,31.7,83,1013.0,Patchy rain nearby,71,10.0,6.5,282,WNW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-10 23:24,Night,27.4,31.7,84,1013.0,Patchy rain nearby,71,10.0,5.8,301,WNW,0.04,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 00:28,Night,26.8,30.7,86,1011.0,Patchy rain nearby,80,9.0,4.3,319,NW,0.62,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 01:19,Night,26.8,30.7,86,1011.0,Patchy rain nearby,80,9.0,4.3,319,NW,0.62,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 02:10,Night,26.8,30.6,85,1010.0,Patchy rain nearby,75,10.0,3.6,276,W,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 03:11,Night,26.5,30.2,88,1010.0,Patchy rain nearby,89,9.0,4.3,328,NNW,0.39,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 04:11,Night,26.2,29.6,88,1010.0,Patchy rain nearby,81,9.0,3.6,10,N,0.76,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 05:08,Night,26.1,29.5,88,1011.0,Patchy rain nearby,83,9.0,3.6,30,NNE,0.18,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 08:01,Day,28.6,32.7,75,1013.0,Partly Cloudy,34,10.0,3.6,321,NW,0.0,0,1.8
Tirur,India,10.9,75.9167,2026-04-11 10:27,Day,31.0,36.1,65,1012.0,Sunny,23,10.0,8.6,313,NW,0.0,0,7.6
Tirur,India,10.9,75.9167,2026-04-11 11:35,Day,32.0,37.3,61,1012.0,Sunny,7,10.0,10.4,295,WNW,0.0,0,10.8
Tirur,India,10.9,75.9167,2026-04-11 13:22,Day,30.9,36.3,66,1010.0,Partly Cloudy,28,10.0,14.8,262,W,0.0,0,10.6
Tirur,India,10.9,75.9167,2026-04-11 14:20,Day,30.4,35.6,69,1009.0,Sunny,21,10.0,15.8,266,W,0.0,0,6.3
Tirur,India,10.9,75.9167,2026-04-11 15:13,Day,30.4,35.8,69,1009.0,Sunny,23,10.0,16.9,269,W,0.0,0,2.4
Tirur,India,10.9,75.9167,2026-04-11 16:07,Day,30.0,35.1,70,1009.0,Sunny,24,10.0,15.5,279,W,0.0,0,0.9
Tirur,India,10.9,75.9167,2026-04-11 17:03,Day,29.5,34.5,74,1009.0,Cloudy,72,10.0,14.4,289,WNW,0.0,0,0.3
Tirur,India,10.9,75.9167,2026-04-11 18:34,Day,28.9,33.9,77,1010.0,Patchy rain nearby,57,10.0,12.2,300,WNW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-11 20:07,Night,28.4,33.4,81,1010.0,Clear,23,10.0,10.8,303,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-11 21:06,Night,28.2,33.3,82,1011.0,Clear,14,10.0,9.7,313,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-11 22:10,Night,28.0,32.9,83,1011.0,Clear,19,10.0,10.4,326,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-11 23:05,Night,27.8,32.3,83,1011.0,Clear,19,10.0,8.3,325,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 00:20,Night,27.2,31.3,84,1009.0,Partly Cloudy,28,10.0,6.1,329,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 01:07,Night,27.2,31.3,84,1009.0,Partly Cloudy,28,10.0,6.1,329,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 02:08,Night,27.0,31.0,85,1009.0,Partly Cloudy,41,10.0,4.3,322,NW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 03:07,Night,26.9,30.7,85,1008.0,Patchy rain nearby,75,10.0,5.4,327,NNW,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-04-12 04:06,Night,26.6,30.3,86,1008.0,Patchy rain nearby,88,9.0,6.1,339,NNW,0.97,1,0.0
Tirur,India,10.9,75.9167,2026-04-12 05:08,Night,26.2,29.6,88,1009.0,Clear,15,10.0,7.2,339,NNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 08:20,Day,29.0,33.7,75,1011.0,Partly Cloudy,37,10.0,7.2,353,N,0.0,0,2.3
Tirur,India,10.9,75.9167,2026-04-12 10:56,Day,31.6,37.2,64,1011.0,Sunny,17,10.0,6.5,296,WNW,0.0,0,8.5
Tirur,India,10.9,75.9167,2026-04-12 12:48,Day,32.5,38.4,60,1009.0,Sunny,14,10.0,11.9,262,W,0.0,0,11.3
Tirur,India,10.9,75.9167,2026-04-12 14:24,Day,31.6,37.0,62,1007.0,Sunny,22,10.0,17.6,269,W,0.0,0,5.8
Tirur,India,10.9,75.9167,2026-04-12 15:19,Day,31.2,36.6,65,1006.0,Sunny,17,10.0,19.4,275,W,0.0,0,3.3
Tirur,India,10.9,75.9167,2026-04-12 16:10,Day,30.9,36.4,67,1006.0,Sunny,18,10.0,17.3,283,WNW,0.0,0,1.9
Tirur,India,10.9,75.9167,2026-04-12 17:06,Day,30.1,35.3,70,1007.0,Sunny,25,10.0,15.1,288,WNW,0.0,0,0.5
Tirur,India,10.9,75.9167,2026-04-12 18:37,Night,29.1,34.1,76,1008.0,Partly Cloudy,33,10.0,12.2,294,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 20:11,Night,28.2,33.0,80,1010.0,Partly Cloudy,33,10.0,8.3,298,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 21:09,Night,28.1,32.7,81,1010.0,Partly Cloudy,36,10.0,7.6,293,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 22:12,Night,27.9,32.5,82,1011.0,Partly Cloudy,43,10.0,7.2,294,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-12 23:07,Night,27.8,32.1,82,1011.0,Patchy rain nearby,56,10.0,7.2,299,WNW,0.03,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 00:24,Night,27.0,30.8,84,1010.0,Patchy rain nearby,81,10.0,6.8,317,NW,0.06,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 01:11,Night,27.0,30.8,84,1010.0,Patchy rain nearby,81,10.0,6.8,317,NW,0.06,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 02:10,Night,26.9,30.6,85,1009.0,Patchy rain nearby,81,9.0,6.5,322,NW,0.39,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 03:08,Night,26.5,30.3,88,1009.0,Patchy rain nearby,84,10.0,7.9,339,NNW,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 04:07,Night,26.3,29.9,89,1009.0,Patchy rain nearby,71,10.0,7.2,342,NNW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 05:09,Night,26.1,29.6,89,1010.0,Patchy rain nearby,70,10.0,6.5,343,NNW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 08:25,Day,29.2,33.6,72,1012.0,Partly Cloudy,31,10.0,5.4,10,N,0.0,0,2.0
Tirur,India,10.9,75.9167,2026-04-13 11:15,Day,32.4,38.1,60,1011.0,Sunny,2,10.0,10.1,276,W,0.0,0,10.9
Tirur,India,10.9,75.9167,2026-04-13 13:39,Day,32.5,38.3,59,1009.0,Sunny,10,10.0,15.8,264,W,0.0,0,10.7
Tirur,India,10.9,75.9167,2026-04-13 16:18,Day,30.7,35.9,67,1007.0,Sunny,9,10.0,20.9,272,W,0.0,0,2.0
Tirur,India,10.9,75.9167,2026-04-13 17:35,Day,29.8,35.0,72,1008.0,Sunny,17,10.0,19.4,285,WNW,0.0,0,0.5
Tirur,India,10.9,75.9167,2026-04-13 20:22,Night,28.3,33.3,82,1011.0,Patchy rain nearby,78,10.0,13.3,300,WNW,0.1,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 21:46,Night,28.2,32.6,80,1011.0,Patchy rain nearby,83,10.0,11.5,307,NW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-13 23:34,Night,27.7,31.9,82,1011.0,Patchy rain nearby,75,10.0,9.7,311,NW,0.01,1,0.0
Tirur,India,10.9,75.9167,2026-04-14 01:37,Night,27.3,31.3,84,1010.0,Patchy rain nearby,79,10.0,7.9,313,NW,0.03,1,0.0
Tirur,India,10.9,75.9167,2026-04-14 03:22,Night,27.0,30.8,84,1009.0,Patchy rain nearby,86,10.0,6.1,316,NW,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-04-14 04:16,Night,26.9,30.6,85,1009.0,Patchy rain nearby,57,10.0,5.4,325,NW,0.04,1,0.0
Tirur,India,10.9,75.9167,2026-04-14 05:16,Night,26.8,30.5,85,1010.0,Patchy rain nearby,56,10.0,4.7,343,NNW,0.04,1,0.0
Tirur,India,10.9,75.9167,2026-04-14 08:18,Day,29.7,34.3,70,1012.0,Patchy rain nearby,77,10.0,5.0,12,NNE,0.01,1,1.8
Tirur,India,10.9,75.9167,2026-04-14 10:56,Day,32.7,38.0,57,1011.0,Sunny,4,10.0,6.1,284,WNW,0.0,0,8.2
Tirur,India,10.9,75.9167,2026-04-14 13:21,Day,33.1,38.5,55,1008.0,Sunny,8,10.0,16.6,262,W,0.0,0,10.8
Tirur,India,10.9,75.9167,2026-04-14 14:51,Day,32.3,37.3,58,1007.0,Sunny,7,10.0,16.6,265,W,0.0,0,8.1
Tirur,India,10.9,75.9167,2026-04-14 16:35,Day,31.1,35.5,61,1006.0,Sunny,7,10.0,19.1,268,W,0.0,0,2.0
Tirur,India,10.9,75.9167,2026-04-14 19:18,Night,28.4,32.7,76,1009.0,Clear,13,10.0,8.6,285,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-14 20:45,Night,28.3,32.7,79,1010.0,Partly Cloudy,38,10.0,9.4,290,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-14 22:43,Night,27.8,32.1,81,1011.0,Patchy rain nearby,59,10.0,6.5,281,WNW,0.02,1,0.0
Tirur,India,10.9,75.9167,2026-04-15 00:51,Night,27.6,31.7,82,1009.0,Patchy light drizzle,84,5.0,4.7,244,WSW,0.16,1,0.0
Tirur,India,10.9,75.9167,2026-04-15 02:28,Night,27.5,31.6,82,1009.0,Patchy rain nearby,84,9.0,4.3,249,WSW,0.17,1,0.0
Tirur,India,10.9,75.9167,2026-04-15 03:28,Night,27.4,31.4,82,1008.0,Patchy rain nearby,79,10.0,4.0,276,W,0.11,1,0.0
Tirur,India,10.9,75.9167,2026-04-15 04:27,Night,27.6,31.5,81,1008.0,Patchy rain nearby,88,10.0,3.6,273,W,0.12,1,0.0
Tirur,India,10.9,75.9167,2026-04-15 05:20,Night,27.7,31.6,80,1009.0,Patchy rain nearby,87,10.0,3.6,223,SW,0.06,1,0.0
Tirur,India,10.9,75.9167,2026-04-15 08:15,Day,30.2,34.7,66,1010.0,Partly Cloudy,28,10.0,3.6,265,W,0.0,0,2.3
Tirur,India,10.9,75.9167,2026-04-15 10:56,Day,32.7,37.8,56,1010.0,Sunny,0,10.0,9.0,262,W,0.0,0,8.4
Tirur,India,10.9,75.9167,2026-04-15 13:22,Day,32.4,37.3,57,1007.0,Sunny,12,10.0,19.1,264,W,0.0,0,10.9
Tirur,India,10.9,75.9167,2026-04-15 14:53,Day,32.1,36.4,56,1006.0,Sunny,7,10.0,18.4,266,W,0.0,0,8.1
Tirur,India,10.9,75.9167,2026-04-15 16:32,Day,30.7,34.8,61,1006.0,Sunny,7,10.0,20.9,278,W,0.0,0,2.0
Tirur,India,10.9,75.9167,2026-04-15 19:13,Night,28.3,32.1,75,1009.0,Clear,11,10.0,11.9,297,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-15 20:37,Night,28.1,31.9,76,1009.0,Partly Cloudy,28,10.0,11.5,296,WNW,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-15 22:37,Night,28.1,32.7,81,1010.0,Partly Cloudy,32,10.0,8.3,276,W,0.0,0,0.0
Tirur,India,10.9,75.9167,2026-04-16 00:52,Night,27.5,31.6,82,1008.0,Patchy rain nearby,53,10.0,5.8,300,WNW,0.06,1,0.0
Tirur,India,10.9,75.9167,2026-04-16 02:24,Night,27.4,31.3,82,1008.0,Patchy rain nearby,79,10.0,5.4,294,WNW,0.04,1,0.0
Tirur,India,10.9,75.9167,2026-04-16 03:25,Night,27.7,32.0,83,1007.0,Patchy rain nearby,79,10.0,6.8,276,W,0.06,1,0.0
Tirur,India,10.9,75.9167,2026-04-16 04:14,Night,27.4,31.5,84,1007.0,Patchy rain nearby,86,10.0,6.8,277,W,0.04,1,0.0
Tirur,India,10.9,75.9167,2026-04-16 05:14,Night,27.2,31.2,84,1008.0,Patchy rain nearby,86,10.0,6.1,281,W,0.07,1,0.0
Tirur,India,10.9,75.9167,2026-04-16 08:22,Day,29.4,34.4,73,1010.0,Patchy rain nearby,72,10.0,5.0,294,WNW,0.08,1,1.2
Tirur,India,10.9,75.9167,2026-04-16 11:03,Day,31.9,37.3,61,1009.0,Sunny,2,10.0,10.1,272,W,0.0,0,8.9
